,Onset,End,timezone,Eocum,Dpo,Tpeak,WLres,Wpre_exposed,Wpre_partially,Wpre_sheltered,dW_exposed,dW_partially,dW_sheltered
192,24/06/2005 5:00,25/06/2005 3:00,AEST,218382.7862,153.50534294362978,12.2,0.139504782,,44.18493296,46.72765837,,2.395480009,2.825705944
193,30/06/2005 5:00,1/07/2005 8:00,AEST,227202.1786,75.28743801801795,11.1,-0.009047719,,41.7264881,44.12773862,,9.033808914,14.24357731
194,10/07/2005 10:00,12/07/2005 0:00,AEST,551823.2713,150.3727339489724,13.29875,0.327168295,,33.38680526,32.33498918,,1.592722242,0.476721001
195,18/07/2005 13:00,18/07/2005 20:00,AEST,37977.04024,160.49998107101345,12.2,0.106198978,,33.30680673,34.35379972,,-1.560934224,0.501249411
196,15/11/2005 15:00,17/11/2005 1:00,AEST,377212.6033,174.68669938801798,11.1,0.228474028,,,36.56046792,,,2.368377073
197,27/11/2005 12:00,29/11/2005 2:00,AEST,369257.5091,179.0327065680624,12.2,0.252783132,,39.35307345,34.65693068,,-1.785871758,1.290247141
198,7/02/2006 2:00,7/02/2006 15:00,AEST,142326.1004,183.06878179622132,11.1,0.153191799,,51.55467431,42.96081141,,-2.433301291,-1.192970276
199,27/03/2006 18:00,28/03/2006 14:00,AEST,149092.7274,109.693113904492,15.0,0.18507897,,65.42441163,50.13387634,,6.923679027,1.135008217
200,1/04/2006 12:00,2/04/2006 8:00,AEST,167032.4825,180.3319636030048,12.2,0.163312796,35.73272396,58.55275994,50.39801099,,0.08402752,0.788083303
201,9/04/2006 1:00,10/04/2006 7:00,AEST,304877.5939,171.96705034172115,17.1,0.315936985,,58.88228704,50.76333346,,10.384359,2.85727668
202,28/04/2006 3:00,29/04/2006 0:00,AEST,135013.0767,141.00137353042794,15.0,0.387958379,30.52373654,52.14949635,51.14857364,,2.244054517,-1.806099528
203,2/06/2006 22:00,5/06/2006 0:00,AEST,737999.3957,171.6166086017191,13.5,0.221016065,,58.8035137,60.15155733,,7.729763432,4.134938484
204,11/06/2006 9:00,12/06/2006 20:00,AEST,431400.4209,167.25399634323506,13.5,0.133486141,,55.95237008,59.58985127,,10.29119198,6.501465427
205,16/06/2006 13:00,17/06/2006 23:00,AEST,246253.564,165.57086952741025,17.1,0.110916854,,46.27461876,53.94832018,,2.685981758,1.336648959
206,13/07/2006 16:00,14/07/2006 20:00,AEST,195648.6927,177.0015250034515,17.1,0.011052544,,50.38957863,54.78775378,,11.81031628,10.00548609
207,18/07/2006 8:00,21/07/2006 14:00,AEST,505624.1418,154.35709769003645,13.5,0.032739497,,38.57926236,43.65665731,,1.902813584,0.66839985
208,27/07/2006 7:00,27/07/2006 17:00,AEST,64453.27204,73.72685300339349,12.2,-0.075304283,,33.85262711,41.69868866,,2.159940636,3.796625887
209,7/08/2006 0:00,8/08/2006 2:00,AEST,185933.7079,136.5964520899286,12.2,0.042968328,,35.07905386,38.62875406,,-4.367013959,0.824331822
210,10/08/2006 8:00,10/08/2006 16:00,AEST,49387.51987,165.44398009381786,11.1,0.037435874,,38.97740335,38.03331497,,-1.252650309,0.779354587
211,7/09/2006 7:00,11/09/2006 15:00,AEST,783749.9055,144.80617470392298,12.2,0.244839537,,45.59057132,41.411415,,9.839929555,3.593121788
212,8/10/2006 17:00,10/10/2006 20:00,AEST,252670.3648,179.7789152567499,13.5,0.002356589,,,43.16716373,,,-1.40314579
213,21/10/2006 3:00,21/10/2006 12:00,AEST,65812.54136,184.50018292741817,11.1,0.043457836,,38.44569959,44.42471352,,-4.189579073,1.136298529
214,28/10/2006 12:00,29/10/2006 18:00,AEST,282263.5289,177.10074696683574,12.2,0.091122062,,43.61956542,42.42509321,,3.62448806,0.129919927
215,5/11/2006 7:00,5/11/2006 21:00,AEST,102923.7529,186.33366403473315,9.4,0.082169653,,,42.2680003,,,0.168256779
216,16/11/2006 9:00,17/11/2006 0:00,AEST,101910.1122,179.597638511863,9.4,0.21408703,,,,,,
217,29/11/2006 14:00,30/11/2006 3:00,AEST,107573.1931,177.4339069238463,11.1,0.038609828,,43.95956254,45.03486726,,0.903488303,-0.868404821
218,8/01/2007 13:00,9/01/2007 15:00,AEST,154721.2548,170.1940643058979,13.5,0.1242854,54.49200577,41.4654719,43.33923621,,0.405086402,-1.533538598
219,27/01/2007 15:00,28/01/2007 4:00,AEST,103237.2513,169.2274742931155,12.1623,0.213905315,,44.4243634,46.68246016,,-0.649946918,-0.168133327
220,24/03/2007 22:00,25/03/2007 17:00,AEST,152205.3458,183.3481714143473,11.45,0.16440191,,62.88740538,58.88360391,,10.29419099,2.963162611
221,6/04/2007 10:00,7/04/2007 3:00,AEST,117440.3741,171.50198308155177,10.27,0.115392116,,57.3414057,61.74228977,,1.460802443,3.186363084
222,7/06/2007 21:00,10/06/2007 15:00,AEST,1120255.534,150.1285692775187,14.85,0.332896741,,59.00567366,55.82093222,,28.72296971,19.69418938
223,16/06/2007 6:00,22/06/2007 13:00,AEST,931459.4633,161.26479883681617,12.93,0.301094972,,31.21541616,37.75459675,,3.230541698,2.257842307
224,28/06/2007 20:00,29/06/2007 15:00,AEST,173293.2783,169.04915348395207,12.93,0.322876321,,25.64174044,36.32098939,,,1.411487956
225,6/07/2007 7:00,6/07/2007 22:00,AEST,141937.36,164.8146169779364,13.82,0.182324244,37.4708072,24.11824316,34.42343743,,-4.27950062,-1.529234806
226,9/07/2007 11:00,14/07/2007 11:00,AEST,473604.5019,159.0751482733819,14.85,0.179418014,,28.39774378,35.95267224,,4.657198373,-0.574484957
227,18/07/2007 23:00,21/07/2007 4:00,AEST,672912.768,159.14362755643384,13.82,0.224624788,,26.30241106,36.45851289,,2.119683924,0.327341579
228,18/09/2007 1:00,18/09/2007 11:00,AEST,73900.66521,177.72768813277764,10.83,0.039288348,,35.62045821,34.9332283,,1.000897907,-1.025906517
229,5/11/2007 4:00,6/11/2007 11:00,AEST,320466.6734,160.12480166567337,12.14,0.120171109,,46.65785915,41.10300546,,8.309891209,2.887519819
230,31/12/2007 18:00,1/01/2008 1:00,AEST,44023.65045,74.87505653580997,12.93,-0.031021975,,43.27105807,38.41531331,,10.63119714,5.322131317
231,4/01/2008 10:00,5/01/2008 20:00,AEST,251264.1336,95.7966163842999,12.93,0.032344141,,32.63986093,33.09318199,,,-0.193116375
232,17/01/2008 2:00,17/01/2008 10:00,AEST,44547.24115,176.3480725115972,9.32,0.148180534,,36.82607566,33.38597,,0.904093545,-0.877683465
233,21/01/2008 9:00,23/01/2008 3:00,AEST,317533.1498,165.1787277461279,12.14,0.10233062,,35.46410682,35.40467694,,-0.916066409,-0.018056622
234,7/02/2008 19:00,8/02/2008 11:00,AEST,104573.6077,171.34897011740276,11.45,0.155088448,,39.56248688,38.75754089,,-1.56794925,0.063995368
235,28/02/2008 23:00,1/03/2008 11:00,AEST,178569.4716,178.87296178563523,12.14,0.216029689,,47.45053871,42.4949679,,0.745411415,-2.126017538
236,19/05/2008 2:00,19/05/2008 13:00,AEST,80931.00943,174.5843581575548,10.83,0.001890338,,63.16363234,58.73802845,,2.695440638,0.608008109
237,4/06/2008 11:00,6/06/2008 15:00,AEST,508359.0655,160.33062295779592,10.27,0.097968755,,60.90318299,56.54851955,,12.91279598,10.66769462
238,14/06/2008 0:00,16/06/2008 19:00,AEST,774894.9223,163.58726947827773,12.93,0.279017257,,54.45171051,46.54706417,,9.370692493,-0.140839345
239,22/06/2008 13:00,22/06/2008 22:00,AEST,57030.78437,181.01352443227145,10.27,0.14499319,,48.21225274,51.43069802,,-1.228590441,-4.952079938
240,22/07/2008 15:00,23/07/2008 6:00,AEST,101909.9965,173.62859289491496,14.85,0.110408078,,58.02787297,59.86952498,,10.89687378,2.342636765
241,28/07/2008 18:00,29/07/2008 20:00,AEST,221611.9175,176.00486052677022,11.45,0.120566864,,47.60578821,59.10233664,,-0.820419014,3.423990392
242,16/08/2008 21:00,18/08/2008 2:00,AEST,217289.691,167.20083330189323,13.82,0.114210901,,52.68377168,59.81262934,,8.139609323,2.879187223
243,23/08/2008 0:00,24/08/2008 5:00,AEST,326182.2969,171.50774024632665,11.45,0.075908665,,45.2627956,57.42346225,,5.083032058,9.765819179
244,5/09/2008 13:00,11/09/2008 2:00,AEST,768719.0925,142.89667403515764,14.85,0.063549381,,46.2835797,52.03023353,,13.11089094,15.90400319
245,22/10/2008 5:00,23/10/2008 17:00,AEST,256224.7792,180.44136034356055,10.83,0.071780457,,39.65709622,45.49599018,,0.372061325,0.4127113
246,4/11/2008 5:00,4/11/2008 17:00,AEST,80624.27688,179.4875384028809,9.77,-0.011949254,,40.06517217,42.57260322,,-0.248668988,-1.13338836
247,24/11/2008 2:00,25/11/2008 16:00,AEST,318113.299,174.3434115472141,12.93,0.250299706,,41.87060329,41.79055365,,-2.750523682,0.925379572
248,14/12/2008 20:00,16/12/2008 1:00,AEST,314630.2464,172.43679181990845,13.2815,0.186288954,,44.8244342,41.24987583,,1.992277585,0.748435177
249,20/12/2008 1:00,20/12/2008 9:00,AEST,50280.14339,175.7777299997112,11.05745,0.088954827,,42.7177802,40.55030587,,0.253734184,0.62187005
250,15/02/2009 21:00,18/02/2009 10:00,AEST,190801.3784,123.46379225376424,10.27,0.073333552,43.91844808,47.55758577,48.16286283,,1.185252078,0.74122102
251,31/03/2009 2:00,2/04/2009 17:00,AEST,723217.301,98.76732463656468,12.93,0.03771851,,50.40192482,50.02288863,,14.14304428,10.68598391
252,19/04/2009 11:00,22/04/2009 7:00,AEST,245194.4247,123.71013567886726,12.93,0.159727723,,40.65108643,43.37882662,,-1.974108893,2.060920578
253,21/05/2009 2:00,24/05/2009 15:00,AEST,770775.8076,73.13215670498494,13.20145,0.048422207,,45.11743537,40.56687089,,11.99617307,1.825403532
254,10/06/2009 19:00,12/06/2009 4:00,AEST,218880.4535,168.6185242910886,12.93,0.229918153,,39.81130753,46.18259034,,5.679802116,2.191586206
255,16/06/2009 8:00,16/06/2009 20:00,AEST,81932.96922,179.3830845373827,10.27,0.129890635,,33.95836769,44.20213992,,1.788144156,2.917072586
256,23/07/2009 22:00,24/07/2009 5:00,AEST,40197.3048,170.4983960374278,9.77,0.117704015,,40.29156193,38.76627921,,-0.369466479,0.799750588
257,3/10/2009 7:00,4/10/2009 1:00,AEST,120458.2537,156.8906370514221,9.32,0.1904009,,54.15330746,44.51118568,,2.569451331,-0.168600726
258,7/10/2009 21:00,9/10/2009 22:00,AEST,619219.8942,166.48526838612938,13.82,0.224095747,29.1505316,51.58385613,44.67978641,,4.160240705,1.392391474
259,26/10/2009 7:00,26/10/2009 16:00,AEST,55534.56003,143.9091059057535,9.32,0.063945236,,46.98448421,45.56131767,,0.387848501,-0.226674487
260,30/11/2009 20:00,2/12/2009 15:00,AEST,323117.3065,167.68383641148006,12.93,0.143735875,,49.8423574,47.81534399,,4.829077744,0.694343413
261,20/01/2010 4:00,20/01/2010 22:00,AEST,165123.9281,165.11259212490137,13.82,0.142344996,31.20690962,50.88808237,49.60249863,,1.191255952,1.730216678
262,16/02/2010 3:00,17/02/2010 1:00,AEST,137292.4384,180.06408623137895,11.45,0.176140265,29.93719808,49.95936447,47.17113682,,-0.173874217,-1.795493043
263,1/03/2010 4:00,1/03/2010 11:00,AEST,46367.16724,176.87543801788223,10.83,0.188796585,25.87278378,51.18829278,50.89896765,-0.879114349,-0.584092612,0.79306935
264,25/04/2010 23:00,26/04/2010 9:00,AEST,56653.95512,171.21237476099313,11.45,0.039927254,,69.39354566,65.63899909,,3.638230145,1.173999198
265,13/05/2010 18:00,15/05/2010 12:00,AEST,208610.5465,162.38017445429813,13.82,0.359256211,,69.59202291,60.32752566,,12.82749323,0.35587373
266,26/05/2010 15:00,27/05/2010 8:00,AEST,130833.3078,126.71106196043672,11.45,0.137309734,,61.05710126,58.83060218,,10.26511549,8.450920607
267,31/05/2010 9:00,1/06/2010 4:00,AEST,166056.3991,163.6202367549401,11.45,0.109478382,35.0341006,50.94104677,50.55520609,,2.809880425,1.521541495
268,4/06/2010 1:00,7/06/2010 18:00,AEST,398766.06,146.4722893939267,11.45,0.205506528,,48.13116635,49.0336646,,3.366077126,0.523099095
269,2/08/2010 23:00,3/08/2010 21:00,AEST,327889.9812,177.5462190135196,12.93,0.306706419,,59.08640792,52.14706847,,4.130244749,1.232958303
270,12/08/2010 22:00,14/08/2010 4:00,AEST,348554.307,165.076630639962,13.82,0.320146208,43.33252044,52.2222508,49.44801697,6.864748101,6.097465788,3.231784804
271,16/10/2010 11:00,17/10/2010 7:00,AEST,123578.2728,179.02345325894802,12.14,0.089319476,,43.91814716,45.56574511,,-2.699563582,-2.125353344
272,6/02/2011 18:00,7/02/2011 5:00,AEST,78695.7902,172.39024731054218,11.45,0.0871132,,67.42293621,59.51095099,,-2.133505809,-2.933584726
273,2/03/2011 0:00,2/03/2011 10:00,AEST,70695.29535,176.21571878796237,12.93,0.144229457,,74.01368948,72.01030411,,1.579547356,-0.27286086
274,25/03/2011 23:00,26/03/2011 22:00,AEST,188309.4034,179.71667067369614,12.93,0.143752234,,60.96201495,64.0375044,,-1.09817759,-1.639813547
275,16/04/2011 19:00,17/04/2011 2:00,AEST,39051.89321,160.67260938420208,10.83,0.165866684,,75.76990116,75.53957761,,7.069719458,6.786124052
276,2/05/2011 17:00,3/05/2011 0:00,AEST,38538.45767,90.95832815465748,14.85,0.115416599,,62.05408027,63.3010766,,-0.193585126,1.301519515
277,5/05/2011 11:00,5/05/2011 19:00,AEST,53064.40633,174.94799013087743,10.27,0.117637563,,61.34754705,62.25478965,,-2.103313822,1.099724053
278,9/05/2011 14:00,10/05/2011 13:00,AEST,145320.6404,170.2977867321358,9.77,0.246765412,,64.13544992,60.5227119,,-2.189906658,-3.294860424
279,14/05/2011 8:00,18/05/2011 16:00,AEST,333681.4312,167.42081160039515,17.44,0.193951712,,66.92650711,65.55774857,,4.685682313,0.642476634
280,25/05/2011 0:00,26/05/2011 15:00,AEST,387759.5269,173.9953084749473,11.45,0.360302739,,63.54987378,66.23783062,,4.375514837,0.907549991
281,31/05/2011 5:00,3/06/2011 2:00,AEST,594759.732,99.51816044381027,12.93,0.244262775,,60.1649833,65.53301629,,7.863475415,15.03057873
282,10/06/2011 20:00,11/06/2011 17:00,AEST,141070.0031,167.0614274584263,11.45,0.237530921,,56.49894055,52.96752871,,0.87855637,4.119587527
283,14/06/2011 13:00,16/06/2011 6:00,AEST,364461.1018,134.6762482298263,11.45,0.095146989,32.01412115,55.62038418,48.84794119,3.645248365,-2.671409736,2.30697595
284,11/07/2011 7:00,15/07/2011 2:00,AEST,425862.3816,167.03101458694235,14.85,0.200824984,,56.76412966,48.49148029,,-0.215259318,0.34041711
285,19/07/2011 22:00,24/07/2011 8:00,AEST,1195500.822,144.9787528753762,13.82,0.24757972,,53.38037151,49.49127384,,10.37641109,1.933524659
286,19/08/2011 14:00,20/08/2011 2:00,AEST,97736.88059,157.64858625310646,10.83,0.035111515,,41.34001257,55.34895334,,0.880001343,3.865061305
287,12/09/2011 4:00,12/09/2011 13:00,AEST,51576.57859,174.49750607518638,10.83,0.126378256,36.61683632,47.05591285,52.02069792,0.0,-0.821644193,0.575145241
288,25/09/2011 9:00,26/09/2011 7:00,AEST,146202.3433,125.58959816053584,9.77,0.168355461,,50.06952699,51.86486304,,3.20905599,1.47869285
289,2/10/2011 8:00,3/10/2011 3:00,AEST,154265.2687,153.5803887178559,10.83,0.151839678,,48.35750327,51.89929941,,1.12651595,2.423153766
290,25/10/2011 19:00,26/10/2011 2:00,AEST,48833.89666,164.36908870692224,10.83,0.106069083,,50.3204649,56.8957256,,-1.019283262,1.674939368
291,31/10/2011 5:00,31/10/2011 23:00,AEST,138783.0766,169.98081977459793,11.45,-0.016761528,,52.86094551,56.67139989,,-1.167098091,-1.143014381
292,4/12/2011 16:00,5/12/2011 4:00,AEST,83347.70079,180.76663236236783,10.83,0.108547026,,55.36013211,53.91446731,,-0.970502258,-0.38087422
293,14/12/2011 9:00,15/12/2011 0:00,AEST,94411.5948,158.99960709995725,11.45,0.116418113,42.66315962,55.39841342,53.3513768,,0.100199617,-0.233289583
294,1/02/2012 10:00,1/02/2012 23:00,AEST,79741.29676,166.9349987859964,13.82,0.129002623,,57.94646204,55.87574879,,-0.636600665,-1.623725764
295,6/02/2012 11:00,6/02/2012 21:00,AEST,63417.20673,166.00557278551582,12.14,0.123530539,,57.24169189,56.51255244,,0.263502041,-0.244048977
296,2/03/2012 0:00,2/03/2012 10:00,AEST,59702.97586,184.8376692715397,10.83,0.233659494,,61.55681177,60.04183125,,-0.321277883,-0.284042429
297,8/03/2012 0:00,9/03/2012 3:00,AEST,189714.555,150.5985880519663,13.82,0.312212076,41.28512207,63.18516158,61.11337713,,3.778170306,1.317047494
298,10/04/2012 7:00,11/04/2012 2:00,AEST,145922.6823,181.2405964214757,10.27,0.234945781,,68.04692793,63.73517653,,0.122699849,-0.300640048
299,14/05/2012 4:00,15/05/2012 7:00,AEST,236408.8698,164.4927780380779,13.82,0.308375894,39.38546312,69.55643215,63.36553068,,2.56675511,-1.859517238
300,5/06/2012 17:00,7/06/2012 9:00,AEST,797277.8863,163.4043448730945,14.85,0.336148072,36.61989038,69.32164137,73.00339793,,20.34591097,12.34332004
301,12/06/2012 13:00,14/06/2012 7:00,AEST,267113.9084,109.74868203534704,13.82,0.043897723,32.08142885,50.46909022,58.48937256,,6.47711943,6.930333146
302,3/07/2012 20:00,5/07/2012 6:00,AEST,258587.1327,166.17198144601554,12.93,0.074788512,24.92136229,44.77005978,53.30118246,,-2.387633029,0.134712807
303,30/07/2012 12:00,2/08/2012 14:00,AEST,574177.7357,159.56966559554047,16.04,0.121210683,,52.63056951,58.03579198,,8.330552981,3.807833024
304,10/08/2012 8:00,13/08/2012 3:00,AEST,851746.2743,173.7662555073323,12.93,0.312152541,,47.5033466,57.08721465,,9.389054959,2.896914183
305,1/09/2012 15:00,1/09/2012 22:00,AEST,52780.60365,187.1248482390704,10.83,0.046775897,,45.59118517,58.00903336,,-0.397146103,-1.927126615
306,7/10/2012 8:00,8/10/2012 4:00,AEST,156175.7662,171.4828748334222,17.44,0.186242566,,57.72190984,65.28600168,,9.826390444,1.091120095
307,12/10/2012 13:00,13/10/2012 1:00,AEST,86414.38675,178.24596959352905,11.45,0.157288281,,48.09645794,63.90559041,,-0.994767079,1.499938007
308,22/10/2012 10:00,23/10/2012 5:00,AEST,139898.8246,180.0028903654919,10.83,0.114309221,,51.27530444,63.21901437,,-1.03135529,3.987334029
309,2/11/2012 6:00,2/11/2012 15:00,AEST,57018.8821,164.59511440440434,10.83,0.06469896,,53.6851574,58.82971349,,-0.459395132,-1.18926717
310,9/12/2012 19:00,10/12/2012 2:00,AEST,38490.40098,177.99904357098904,8.9,0.118658043,,56.23397111,56.11170007,,0.00926758,0.839898984
311,28/01/2013 10:00,30/01/2013 6:00,AEST,422031.2582,97.83275434036814,12.14,0.177001773,,71.05449974,63.50414247,,22.89177696,15.52200244
312,2/02/2013 9:00,3/02/2013 22:00,AEST,314918.5319,156.21048840714968,12.14,0.331077385,23.26235758,48.16272278,47.98214003,,-0.353100707,1.527875382
313,22/02/2013 15:00,24/02/2013 9:00,AEST,442564.3569,111.47405699445888,12.14,0.145673021,,53.14643021,49.34278357,,8.726791513,3.948021531
314,28/02/2013 23:00,3/03/2013 12:00,AEST,517645.097,151.75208766880098,12.14,0.192904614,17.60438612,44.4196387,45.39476204,,1.80269565,2.717184374
315,17/03/2013 12:00,18/03/2013 8:00,AEST,150137.4258,174.2876980917655,12.93,0.287153512,,48.52762112,48.22420124,,-1.561955343,-1.219087704
316,19/04/2013 11:00,21/04/2013 7:00,AEST,407791.1816,165.31814307357507,13.82,0.366125869,,47.19959006,53.0806767,,1.55695602,3.1027497
317,4/05/2013 19:00,5/05/2013 2:00,AEST,57728.95683,175.3744964463552,10.83,0.147176716,,44.83880925,51.3431294,,0.048746489,-0.016954482
318,24/05/2013 6:00,25/05/2013 6:00,AEST,152766.9139,124.93036742046056,12.14,0.190114519,18.61162289,45.12177558,53.44185019,,-0.889812283,4.358535921
319,2/06/2013 12:00,3/06/2013 16:00,AEST,306560.5706,174.919906585928,11.45,0.365983664,,46.28663218,48.69363746,,0.199024793,1.024974767
320,15/06/2013 5:00,19/06/2013 21:00,AEST,756314.5478,173.09179690891716,12.93,0.323945541,,47.21610113,51.58637073,,1.001496302,1.832098795
321,24/06/2013 23:00,27/06/2013 11:00,AEST,449306.9798,132.61004466760244,11.45,0.211712576,,46.1917118,52.01935397,,0.731723352,4.204955527
322,23/07/2013 23:00,24/07/2013 18:00,AEST,155299.2105,172.7482177238972,12.93,0.167597628,,53.43246281,56.88502823,,1.563425782,7.770759117
323,16/09/2013 21:00,17/09/2013 10:00,AEST,90408.03479,76.35755159826437,10.83,0.128670135,,66.92141013,63.93188588,,7.030231028,11.20964063
324,3/10/2013 23:00,4/10/2013 6:00,AEST,40148.37659,175.62986425929404,9.77,0.238775563,,63.70396405,58.46493703,,0.011145832,-0.587494247
325,14/10/2013 4:00,14/10/2013 16:00,AEST,82498.2892,171.69273234930034,12.14,0.232388374,,64.8565722,58.12895718,,0.740783525,0.255543562
326,29/10/2013 15:00,30/10/2013 0:00,AEST,56768.7565,183.60217663806625,9.32,0.2930214,,65.44335812,61.55798359,,-0.898164,1.430786324
327,3/11/2013 19:00,5/11/2013 4:00,AEST,214557.1612,175.66995521130468,12.14,0.191888765,,66.38129812,59.99933896,,1.878325299,-0.541820277
328,11/11/2013 6:00,12/11/2013 3:00,AEST,185068.5574,134.87311936621785,11.45,0.192836205,,65.2932042,60.59023781,,3.4648284,1.023732277
329,17/11/2013 17:00,18/11/2013 16:00,AEST,154678.0738,148.81609252338347,10.27,0.142141015,,61.30670461,59.12479395,,1.842575584,1.187254377
330,25/01/2014 12:00,25/01/2014 23:00,AEST,86726.85679,173.8281790752086,12.14,0.033608873,32.76508269,63.91220208,59.56608737,,-1.353294555,-1.923092766
